107.1619 	EXP 	whitePhotoDiode_1: autoDraw = False
109.2303 	EXP 	whitePhotoDiode_1: autoDraw = True
109.4309 	EXP 	whitePhotoDiode_1: autoDraw = False
111.8827 	EXP 	whitePhotoDiode_1: autoDraw = True
112.0828 	EXP 	whitePhotoDiode_1: autoDraw = False
114.4682 	EXP 	whitePhotoDiode_1: autoDraw = True
114.6685 	EXP 	whitePhotoDiode_1: autoDraw = False
117.4708 	EXP 	whitePhotoDiode_1: autoDraw = True
117.6708 	EXP 	whitePhotoDiode_1: autoDraw = False
120.0394 	EXP 	whitePhotoDiode_1: autoDraw = True
120.2394 	EXP 	whitePhotoDiode_1: autoDraw = False
122.9416 	EXP 	whitePhotoDiode_1: autoDraw = True
123.1417 	EXP 	whitePhotoDiode_1: autoDraw = False
125.7443 	EXP 	whitePhotoDiode_1: autoDraw = True
125.9443 	EXP 	whitePhotoDiode_1: autoDraw = False
127.8291 	EXP 	whitePhotoDiode_1: autoDraw = True
128.0295 	EXP 	whitePhotoDiode_1: autoDraw = False
130.5646 	EXP 	whitePhotoDiode_1: autoDraw = True
130.7651 	EXP 	whitePhotoDiode_1: autoDraw = False
133.1002 	EXP 	whitePhotoDiode_1: autoDraw = True
133.3001 	EXP 	whitePhotoDiode_1: autoDraw = False
135.7022 	EXP 	whitePhotoDiode_1: autoDraw = True
135.9025 	EXP 	whitePhotoDiode_1: autoDraw = False
137.8708 	EXP 	whitePhotoDiode_1: autoDraw = True
138.0711 	EXP 	whitePhotoDiode_1: autoDraw = False
140.4560 	EXP 	whitePhotoDiode_1: autoDraw = True
140.6561 	EXP 	whitePhotoDiode_1: autoDraw = False
143.3253 	EXP 	whitePhotoDiode_1: autoDraw = True
143.5256 	EXP 	whitePhotoDiode_1: autoDraw = False
145.6607 	EXP 	whitePhotoDiode_1: autoDraw = True
145.8607 	EXP 	whitePhotoDiode_1: autoDraw = False
148.0123 	EXP 	whitePhotoDiode_1: autoDraw = True
148.2124 	EXP 	whitePhotoDiode_1: autoDraw = False
